nsmoid,weight,hispan,race,mortgage_reason,sale_proceeds,savings_retire_etc,govt_np_asst,second_lien_heloc,gift,seller_cont,total_hh_inc,race_eth
334203,2677.61710144927,2,1,1,2,0,1,0,0,2,4,White
334204,919.748580323785,2,1,2,-2,0,0,0,0,-2,4,White
334205,1475.31077586206,2,1,1,2,1,0,0,0,2,5,White
334206,947.346011904762,2,1,2,-2,0,0,0,0,-2,3,White
334207,785.563414634146,2,1,2,-2,0,0,0,0,-2,6,White
334208,711.373893805309,2,3,2,-2,0,0,0,0,-2,3,Asian
334209,2096.8206,2,1,2,-2,0,0,0,0,-2,5,White
334210,1713.5919025522,2,1,1,1,1,0,0,0,2,5,White
334211,1785.4377173913,2,1,2,-2,0,0,0,0,-2,5,White
334212,827.881516587677,2,1,2,-2,0,0,0,0,-2,5,White
334213,978.549565217391,2,3,1,2,1,0,0,0,2,6,Asian
334214,710.589417040358,2,3,1,2,1,0,0,1,2,5,Asian
334215,559.157456445993,2,1,1,2,1,0,0,0,1,2,White
334216,811.111813953488,2,1,1,1,1,0,0,0,2,3,White
334217,1166.45,2,2,1,2,0,0,0,0,2,4,Black
334218,1113.29147540983,2,1,1,2,0,0,0,0,2,6,White
334219,1024.67764705882,2,1,2,-2,0,0,0,0,-2,5,White
334220,1664.8153488372,1,2,1,1,0,1,0,0,1,2,Hispanic
334221,1417.69064516129,2,1,1,2,1,0,0,0,2,6,White
334222,709.852526315789,2,1,2,-2,0,0,0,0,-2,5,White
334223,794.446470588235,2,1,1,2,1,0,0,0,2,3,White
334224,1024.67764705882,2,1,2,-2,0,0,0,0,-2,3,White
334225,854.756291390728,2,1,2,-2,0,0,0,0,-2,4,White
334226,804.60679245283,2,1,1,2,1,0,0,0,2,6,White
334227,1335.46115107913,1,1,2,-2,0,0,0,0,-2,2,Hispanic
334228,621.835784753363,2,1,1,2,1,0,0,1,2,4,White
334229,848.22081300813,2,4,1,1,0,0,0,0,2,3,other or multiple races
334230,790.89,2,1,1,2,1,0,0,0,2,5,White
334231,719.765789473684,2,3,1,2,1,0,0,0,2,5,Asian
334232,1516.54354166666,2,1,1,2,1,0,0,1,2,4,White
334233,732.751276595744,2,1,1,2,1,0,0,0,2,5,White
334234,1028.74925806451,2,4,2,-2,0,0,0,0,-2,1,other or multiple races
334235,1335.46115107913,2,1,1,1,0,0,0,0,2,4,White
334236,858.580269230769,2,1,1,2,1,0,0,0,2,4,White
334237,580.189549549549,2,1,1,1,1,0,0,0,2,4,White
334238,1361.98937007874,2,1,2,-2,0,0,0,0,-2,6,White
334239,882.352606060606,1,1,2,-2,0,0,0,0,-2,3,Hispanic
334240,1293.01951219512,2,1,1,1,0,0,0,0,2,6,White
334241,1643.25,2,1,1,2,1,0,0,0,2,4,White
334242,1244.0838095238,2,1,2,-2,0,0,0,0,-2,3,White
334243,1296.48522727272,2,1,1,1,0,0,0,0,2,4,White
334244,911.554093959731,2,1,2,-2,0,0,0,0,-2,4,White
334245,1220.42508620689,2,1,1,2,1,0,0,1,1,6,White
334246,526.449966777408,2,1,2,-2,0,0,0,0,-2,3,White
334247,907.819121621622,1,1,2,-2,0,0,0,0,-2,5,Hispanic
334248,474.536322869955,2,1,1,1,0,0,0,0,2,3,White
334249,4461.32042553191,2,4,1,2,1,1,0,0,1,4,other or multiple races
334250,919.748580323785,2,3,2,-2,0,0,0,0,-2,5,Asian
334251,1276.53913043478,2,1,1,1,0,0,0,0,2,5,White
334252,928.587975460122,2,1,1,2,1,0,0,0,2,4,White
334253,1643.25,2,1,1,2,0,0,0,0,1,3,White
334254,1623.66,2,1,1,1,1,0,0,0,2,6,White
334255,919.748580323785,2,1,2,-2,0,0,0,0,-2,6,White
334256,615.241860465116,2,2,1,2,1,0,0,1,2,5,Black
334257,1026.83716535433,2,1,1,2,1,0,0,0,2,5,White
334259,1437.58727477477,2,1,2,-2,0,0,0,0,-2,2,White
334260,760.054480286738,2,1,1,2,1,0,0,0,1,6,White
334261,920.116582914573,2,1,1,1,0,0,0,0,2,3,White
334262,1151.24469135802,1,1,2,-2,0,0,0,0,-2,1,Hispanic
334263,1661.39722222222,1,1,1,1,0,0,0,0,2,1,Hispanic
334264,442.154083601286,2,1,5,-2,0,0,0,0,-2,6,White
334265,976.187181818182,2,1,2,-2,0,0,0,0,-2,6,White
334266,709.852526315789,2,1,2,-2,0,0,0,0,-2,3,White
334267,830.418606060606,2,1,2,-2,0,0,0,0,-2,6,White
334268,964.695849056604,2,1,2,-2,0,0,0,0,-2,6,White
334269,811.111813953488,2,1,2,-2,0,0,0,0,-2,4,White
334270,1294.3337037037,2,1,2,-2,0,0,0,0,-2,5,White
334271,709.852526315789,2,1,2,-2,0,0,0,0,-2,4,White
334272,1787.12578947368,2,1,3,-2,0,0,0,0,-2,5,White
334273,715.49376146789,2,3,1,2,1,0,0,0,2,6,Asian
334274,2080.6764556962,2,2,1,2,1,0,0,0,2,5,Black
334275,1181.72856115107,1,4,1,2,1,0,0,0,2,4,Hispanic
334276,1208.76941080196,2,1,1,1,1,0,0,0,2,5,White
334277,805.514705882353,2,1,2,-2,0,0,0,0,-2,2,White
334278,2404.73693333333,2,1,1,2,1,0,0,1,2,3,White
334279,638.567350746268,2,1,2,-2,0,0,0,0,-2,1,White
334280,1973.81709090909,2,1,1,2,1,0,0,0,2,6,White
334281,666.955107692307,1,1,1,1,1,0,0,0,2,3,Hispanic
334282,3164.9604347826,2,1,1,2,1,0,0,0,1,4,White
334283,1531.4406849315,2,1,2,-2,0,0,0,0,-2,3,White
334284,609.074125874126,2,1,1,1,1,0,0,0,2,1,White
334285,1028.74925806451,2,1,2,-2,0,0,0,0,-2,1,White
334286,1383.06762172284,2,1,2,-2,0,0,0,0,-2,5,White
334287,1028.74925806451,2,1,2,-2,0,0,0,0,-2,2,White
334288,1674.16653061224,2,3,1,2,1,0,0,0,2,4,Asian
334289,700.158235294117,2,1,2,-2,0,0,0,0,-2,6,White
334290,607.868699551569,2,1,1,1,0,0,0,0,2,5,White
334291,1532.37103448275,2,1,1,2,0,0,0,0,1,4,White
334292,587.704919614148,2,3,1,2,1,0,0,0,2,1,Asian
334294,1713.5919025522,2,1,2,-2,0,0,0,0,-2,5,White
334295,1569.58272727272,2,1,2,-2,0,0,0,0,-2,3,White
334296,609.074125874126,2,1,1,1,0,0,0,0,2,2,White
334297,1383.06762172284,1,1,1,2,1,1,0,0,2,5,Hispanic
334298,607.868699551569,2,1,1,1,1,0,0,0,2,6,White
334299,638.567350746268,2,1,2,-2,0,0,0,0,-2,3,White
334300,964.695849056604,2,2,2,-2,0,0,0,0,-2,3,Black
334301,700.158235294117,2,1,1,2,1,0,0,0,1,6,White
334302,1417.0124137931,2,2,2,-2,0,0,0,0,-2,6,Black
334303,752.020921985815,2,1,1,2,1,0,0,0,2,6,White
334304,1219.77460674157,2,3,1,2,1,0,0,0,1,5,Asian
334305,694.31119266055,2,1,1,1,0,0,0,0,2,4,White
334306,666.955107692307,2,1,2,-2,0,0,0,0,-2,4,White
334307,1042.62691729323,2,1,2,-2,0,0,0,0,-2,4,White
334308,1417.0124137931,2,1,1,1,0,0,0,0,2,3,White
334309,978.162202380952,2,1,1,2,1,0,0,1,2,3,White
334310,1028.74925806451,2,1,1,2,1,0,0,0,2,3,White
334311,903.160580357142,2,3,5,-2,0,0,0,0,-2,6,Asian
334312,1208.76941080196,2,1,2,-2,0,0,0,0,-2,6,White
334313,1107.64051948051,2,1,2,-2,0,0,0,0,-2,4,White
334314,1119.53931034482,2,1,1,2,1,0,0,0,2,3,White
334315,2136.74267605633,2,3,1,2,0,0,0,0,2,4,Asian
334316,928.587975460122,2,1,1,2,1,0,0,0,1,3,White
334317,3015.05128205128,2,2,5,-2,0,0,0,0,-2,3,Black
334318,711.373893805309,2,1,1,2,1,0,0,0,2,5,White
334319,896.000261780104,2,1,2,-2,0,0,0,0,-2,5,White
334320,1028.74925806451,2,1,2,-2,0,0,0,0,-2,1,White
334321,561.782976190476,2,1,1,2,1,0,0,0,2,5,White
334322,580.189549549549,2,4,1,1,0,0,0,0,2,6,other or multiple races
334323,621.835784753363,2,3,1,2,1,0,0,1,2,6,Asian
334324,1782.47959183673,2,4,1,1,0,0,0,0,2,5,other or multiple races
334325,637.1,2,1,2,-2,0,0,0,0,-2,3,White
334326,1170.25095588235,2,1,2,-2,0,0,0,0,-2,5,White
334327,1383.06762172284,2,1,1,2,1,0,0,0,2,4,White
334328,919.748580323785,2,1,1,1,0,0,0,0,2,3,White
334329,1882.92626506024,2,1,1,1,0,0,0,0,1,5,White
334330,609.074125874126,2,1,2,-2,0,0,0,0,-2,4,White
334331,928.587975460122,2,1,1,2,0,0,0,1,2,1,White
334332,1358.10813084112,2,1,2,-2,0,0,0,0,-2,3,White
334333,838.169779005525,2,1,1,2,1,0,0,0,2,3,White
334334,2677.61710144927,2,1,4,-2,0,0,0,0,-2,2,White
334335,2661.11769230769,2,1,1,2,1,0,0,1,1,5,White
334336,1464.00454545454,2,1,2,-2,0,0,0,0,-2,5,White
334337,709.852526315789,2,3,1,1,0,0,0,0,2,4,Asian
334338,978.162202380952,2,1,2,-2,0,0,0,0,-2,5,White
334339,598.638181818182,2,2,2,-2,0,0,0,0,-2,3,Black
334340,1123.18054545454,2,1,1,2,1,0,0,0,2,5,White
334341,598.638181818182,2,2,1,2,1,0,0,0,2,5,Black
334342,1475.31077586206,2,1,1,2,1,0,0,0,2,4,White
334343,1026.83716535433,2,2,2,-2,0,0,0,0,-2,5,Black
334344,569.188636363636,2,1,2,-2,0,0,0,0,-2,2,White
334345,1706.6544117647,2,1,2,-2,0,0,0,0,-2,6,White
334346,2136.74267605633,2,1,1,2,0,0,0,0,2,4,White
334347,964.695849056604,1,1,1,1,0,0,0,0,2,4,Hispanic
334348,804.405672268907,2,1,1,2,1,0,0,1,2,2,White
334349,710.123333333333,2,1,1,2,1,0,0,0,2,5,White
334350,1028.74925806451,2,1,1,2,1,0,0,1,1,2,White
334351,450.919436619718,2,1,2,-2,0,0,0,0,-2,2,White
334352,1024.67764705882,2,1,1,2,1,0,0,1,2,4,White
334353,775.348363636363,2,1,1,2,1,1,0,0,2,3,White
334354,711.373893805309,2,1,5,-2,0,0,0,0,-2,5,White
334355,1516.54354166666,2,1,1,2,1,0,0,0,1,4,White
334356,1331.87908396946,1,1,2,-2,0,0,0,0,-2,2,Hispanic
334357,700.158235294117,2,2,2,-2,0,0,0,0,-2,4,Black
334358,1575.67382550335,2,4,1,2,1,0,0,1,1,5,other or multiple races
334359,1296.48522727272,2,1,2,-2,0,0,0,0,-2,5,White
334360,2049.07921568627,2,3,2,-2,0,0,0,0,-2,1,Asian
334361,501.901355311355,2,1,2,-2,0,0,0,0,-2,1,White
334362,607.868699551569,2,1,1,2,1,0,0,0,2,5,White
334363,711.571402877697,2,1,2,-2,0,0,0,0,-2,2,White
334364,1700.22743119266,2,1,1,2,1,0,0,0,2,4,White
334365,3196.11833333333,1,1,2,-2,0,0,0,0,-2,3,Hispanic
334366,937.545099337748,2,1,1,2,0,0,0,0,1,5,White
334367,919.748580323785,2,1,2,-2,0,0,0,0,-2,1,White
334368,848.22081300813,2,1,2,-2,0,0,0,0,-2,3,White
334369,1569.58272727272,2,1,1,2,0,0,0,0,2,5,White
334370,3025.06516587677,2,1,2,-2,0,0,0,0,-2,3,White
334372,1364.14453781512,2,1,1,2,1,0,0,0,2,4,White
334373,1002.92050632911,2,1,1,2,1,0,0,1,2,4,White
334374,1713.5919025522,2,1,2,-2,0,0,0,0,-2,6,White
334375,2833.2974137931,2,1,1,2,1,0,0,1,2,5,White
334376,2080.6764556962,2,2,4,-2,0,0,0,0,-2,5,Black
334377,442.154083601286,2,1,2,-2,0,0,0,0,-2,3,White
334378,1391.35,2,1,1,2,1,0,0,0,1,3,White
334379,1905.3395522388,2,1,2,-2,0,0,0,0,-2,6,White
334380,1021.4125,2,1,1,2,1,0,0,0,2,6,White
334381,1021.4125,2,1,1,1,0,0,0,0,2,4,White
334382,474.536322869955,2,1,2,-2,0,0,0,0,-2,3,White
334383,1425.29696969697,2,1,2,-2,0,0,0,0,-2,2,White
334384,1024.67764705882,2,3,1,2,1,0,0,0,2,5,Asian
334385,1028.74925806451,1,1,2,-2,0,0,0,0,-2,1,Hispanic
334386,735.379641255605,2,1,2,-2,0,0,0,0,-2,5,White
334387,908.275121951219,2,1,1,2,1,0,0,0,2,2,White
334388,1619.82040816326,2,1,2,-2,0,0,0,0,-2,2,White
334389,838.169779005525,2,1,1,2,0,0,0,1,2,4,White
334390,858.580269230769,2,1,2,-2,0,0,0,0,-2,4,White
334391,908.275121951219,2,1,3,-2,0,0,0,0,-2,3,White
334392,985.790149253731,2,2,1,2,1,0,0,0,2,6,Black
334393,921.287441860465,2,1,2,-2,0,0,0,0,-2,4,White
334394,1531.4406849315,2,3,2,-2,0,0,0,0,-2,6,Asian
334395,854.756291390728,2,1,2,-2,0,0,0,0,-2,6,White
334396,971.286292134831,2,4,1,1,0,0,0,0,2,5,other or multiple races
334397,3235.83425925925,2,1,1,2,1,0,0,1,2,2,White
334398,896.000261780104,2,1,1,1,0,0,0,0,2,5,White
334399,2650.40322580645,2,1,1,2,0,0,0,1,2,3,White
334400,735.379641255605,2,1,1,1,1,0,0,0,2,3,White
334401,698.163063829787,2,1,1,2,1,0,0,0,2,5,White
334402,937.545099337748,2,1,1,2,1,0,0,0,2,5,White
334403,1244.0838095238,2,1,1,1,0,0,0,0,2,2,White
334404,858.580269230769,2,1,2,-2,0,0,0,0,-2,5,White
334405,1548.04826530612,1,1,1,2,1,0,0,0,2,5,Hispanic
334406,4461.32042553191,1,1,1,2,1,1,0,1,1,2,Hispanic
334407,919.748580323785,2,3,1,2,0,0,0,1,2,5,Asian
334408,1973.69639175257,2,1,2,-2,0,0,0,0,-2,5,White
334409,882.352606060606,2,1,1,2,1,0,0,1,2,4,White
334410,858.580269230769,2,1,2,-2,0,0,0,0,-2,4,White
334411,976.768,2,1,2,-2,0,0,0,0,-2,6,White
334412,1700.22743119266,2,1,2,-2,0,0,0,0,-2,3,White
334413,919.748580323785,2,1,2,-2,0,0,0,0,-2,1,White
334414,2674.00078125,2,1,1,2,0,1,0,0,2,2,White
334416,559.157456445993,2,2,1,2,0,0,0,0,2,6,Black
334417,631.564007936508,2,2,2,-2,0,0,0,0,-2,6,Black
334418,711.373893805309,2,1,2,-2,0,0,0,0,-2,4,White
334419,719.765789473684,2,1,1,1,0,0,0,0,2,6,White
334420,1124.26923076923,2,1,2,-2,0,0,0,0,-2,4,White
334421,694.31119266055,2,1,1,2,1,0,0,1,2,5,White
334422,1181.72856115107,2,1,2,-2,0,0,0,0,-2,5,White
334423,719.765789473684,2,1,1,2,1,0,0,0,2,6,White
334424,501.901355311355,1,1,1,2,1,0,0,0,2,4,Hispanic
334425,1532.37103448275,1,1,2,-2,0,0,0,0,-2,3,Hispanic
334426,1230.88258064516,2,1,1,2,1,0,0,0,2,4,White
334427,616.653972602739,2,1,1,1,1,0,0,1,2,3,White
334428,1002.92050632911,2,4,1,2,1,0,0,0,2,4,other or multiple races
334429,1293.01951219512,2,1,2,-2,0,0,0,0,-2,3,White
334430,794.446470588235,2,1,2,-2,0,0,0,0,-2,3,White
334431,1208.76941080196,2,1,1,1,0,0,0,0,2,5,White
334432,884.094460784313,2,1,1,2,1,0,0,1,2,6,White
334433,1276.53913043478,2,1,2,-2,0,0,0,0,-2,4,White
334434,1646.92868217054,2,1,1,2,0,0,0,1,2,4,White
334435,735.379641255605,2,1,2,-2,0,0,0,0,-2,4,White
334436,1374.52641221374,2,1,1,2,0,0,0,1,1,2,White
334437,1369.765,2,1,2,-2,0,0,0,0,-2,4,White
334438,919.748580323785,2,1,1,1,1,0,0,0,2,5,White
334439,637.1,2,1,2,-2,0,0,0,0,-2,5,White
334440,732.751276595744,2,1,1,2,1,0,0,0,2,2,White
334441,1219.4608219178,2,1,2,-2,0,0,0,0,-2,6,White
334442,896.000261780104,2,1,1,1,0,0,0,0,2,5,White
334443,1208.76941080196,2,1,1,2,1,0,0,0,2,5,White
334444,1575.67382550335,2,1,1,2,1,0,0,0,2,5,White
334445,732.751276595744,2,1,4,-2,0,0,0,0,-2,6,White
334446,1028.74925806451,2,1,2,-2,0,0,0,0,-2,4,White
334447,1706.6544117647,2,1,1,2,1,0,0,0,2,6,White
334448,1706.6544117647,2,2,2,-2,0,0,0,0,-2,5,Black
334449,1012.99489361702,2,1,1,1,1,0,0,0,2,5,White
334450,561.782976190476,2,1,2,-2,0,0,0,0,-2,1,White
334451,719.765789473684,2,2,2,-2,0,0,0,0,-2,1,Black
334452,1021.4125,2,1,1,2,1,0,0,1,1,5,White
334453,1623.66,2,1,1,2,1,1,0,1,2,3,White
334454,918.372872340425,2,1,2,-2,0,0,0,0,-2,6,White
334455,3240.43971014492,2,1,2,-2,0,0,0,0,-2,2,White
334456,702.661897435897,2,1,1,2,1,0,0,0,1,3,White
334457,877.572510121457,2,1,2,-2,0,0,0,0,-2,4,White
334458,804.405672268907,2,1,2,-2,0,0,0,0,-2,3,White
334459,732.751276595744,2,1,2,-2,0,0,0,0,-2,6,White
334460,442.154083601286,2,1,2,-2,0,0,0,0,-2,6,White
334461,1028.74925806451,2,1,2,-2,0,0,0,0,-2,1,White
334462,878.747368421052,2,1,2,-2,0,0,0,0,-2,1,White
334463,3008.09096774193,2,1,1,2,1,0,0,1,1,4,White
334464,908.275121951219,2,1,2,-2,0,0,0,0,-2,3,White
334465,1706.6544117647,2,1,1,2,1,0,0,0,1,3,White
334466,1706.6544117647,2,1,2,-2,0,0,0,0,-2,5,White
334467,3025.06516587677,2,1,2,-2,0,0,0,0,-2,6,White
334468,1043.97652173913,2,1,1,2,1,0,0,0,2,5,White
334469,474.536322869955,2,1,2,-2,0,0,0,0,-2,5,White
334470,1383.06762172284,2,1,1,1,0,0,0,0,2,5,White
334471,1294.3337037037,2,1,2,-2,0,0,0,0,-2,6,White
334472,507.918926174496,2,1,1,1,1,0,0,0,2,4,White
334473,1645.71716535433,2,1,2,-2,0,0,0,0,-2,5,White
334474,1580.04807692307,2,1,2,-2,0,0,0,0,-2,5,White
334475,1645.71716535433,2,1,1,2,0,1,0,0,2,3,White
334476,2433.15027027027,2,1,1,2,1,0,0,1,2,2,White
334477,735.379641255605,2,1,2,-2,0,0,0,0,-2,3,White
334478,1713.5919025522,1,1,1,2,1,0,0,0,1,5,Hispanic
334479,1244.0838095238,2,1,1,2,1,0,0,0,2,3,White
334480,631.564007936508,2,1,1,2,1,0,0,0,2,1,White
334481,559.157456445993,2,1,2,-2,0,0,0,0,-2,4,White
334482,719.765789473684,2,1,2,-2,0,0,0,0,-2,4,White
334483,621.015256410256,2,1,1,1,1,0,0,0,2,4,White
334484,827.881516587677,2,1,5,-2,0,0,0,0,-2,3,White
334485,1417.0124137931,2,1,2,-2,0,0,0,0,-2,5,White
334486,698.163063829787,2,1,2,-2,0,0,0,0,-2,4,White
334487,1782.47959183673,2,1,3,-2,0,0,0,0,-2,5,White
334488,623.674285714285,1,4,2,-2,0,0,0,0,-2,3,Hispanic
334489,526.449966777408,2,1,1,1,1,0,0,0,2,5,White
334490,621.835784753363,2,1,1,2,0,0,0,0,2,2,White
334491,501.901355311355,2,1,1,1,0,0,0,0,2,5,White
334492,805.514705882353,2,3,2,-2,0,0,0,0,-2,6,Asian
334493,5062.13793103448,2,3,1,1,0,0,0,0,2,4,Asian
334494,1932.53809523809,2,1,2,-2,0,0,0,0,-2,5,White
334495,1645.71716535433,2,1,1,2,1,1,0,0,2,3,White
334496,1112.65689655172,2,1,1,1,1,0,0,0,2,4,White
334497,1450.20449438202,2,1,1,1,1,0,0,0,2,5,White
334498,598.638181818182,2,1,1,2,0,0,0,0,2,6,White
334499,1293.01951219512,1,1,2,-2,0,0,0,0,-2,6,Hispanic
334500,623.674285714285,2,1,2,-2,0,0,0,0,-2,2,White
334501,1292.63273584905,2,1,1,2,0,0,0,0,2,5,White
334502,848.22081300813,2,1,2,-2,0,0,0,0,-2,5,White
334503,1374.52641221374,2,1,1,2,1,0,0,1,1,3,White
334504,877.572510121457,2,3,1,1,1,0,0,0,2,6,Asian
334505,1043.97652173913,2,1,2,-2,0,0,0,0,-2,5,White
334506,621.015256410256,2,1,1,2,0,0,0,0,2,5,White
334507,2586.21829268292,1,1,1,2,1,0,0,0,2,5,Hispanic
334508,1383.06762172284,2,1,1,2,1,0,0,0,2,3,White
334509,587.704919614148,2,1,1,2,1,0,0,0,2,5,White
334510,804.405672268907,2,1,4,-2,0,0,0,0,-2,5,White
334511,735.379641255605,2,1,1,2,1,0,0,0,2,5,White
334512,848.22081300813,2,1,2,-2,0,0,0,0,-2,4,White
334513,1033.79522012578,2,1,1,2,0,0,0,0,2,3,White
334514,911.554093959731,2,1,5,-2,0,0,0,0,-2,6,White
334515,827.881516587677,2,1,1,2,1,0,0,0,2,5,White
334516,609.074125874126,2,3,1,2,1,0,0,0,2,5,Asian
334517,580.189549549549,2,1,1,1,0,0,0,0,2,6,White
334518,1437.58727477477,2,1,1,2,0,0,0,0,2,6,White
334519,1905.3395522388,2,1,2,-2,0,0,0,0,-2,6,White
334520,848.424903474903,2,3,2,-2,0,0,0,0,-2,5,Asian
334521,1713.5919025522,2,1,1,2,0,0,0,0,1,4,White
334522,507.918926174496,2,1,1,2,1,0,0,0,2,4,White
334523,631.564007936508,1,1,1,2,1,0,0,0,2,4,Hispanic
334524,710.589417040358,2,1,2,-2,0,0,0,0,-2,5,White
334525,1782.47959183673,2,1,1,2,0,0,0,1,2,4,White
334526,1081.6302259887,2,1,2,-2,0,0,0,0,-2,5,White
334527,1002.92050632911,2,1,1,1,0,0,0,0,1,3,White
334528,559.157456445993,2,1,2,-2,0,0,0,0,-2,5,White
334529,804.405672268907,2,2,4,-2,0,0,0,0,-2,2,Black
334530,643.046857142857,2,3,1,2,1,0,0,0,1,5,Asian
334531,623.674285714285,2,3,2,-2,0,0,0,0,-2,5,Asian
334532,1156.14854961832,2,1,2,-2,0,0,0,0,-2,5,White
334533,957.107006369426,2,1,1,1,1,0,0,0,2,5,White
334534,816.408766519824,1,1,1,2,1,0,0,0,2,3,Hispanic
334535,1028.74925806451,2,1,2,-2,0,0,0,0,-2,3,White
334536,919.748580323785,2,1,2,-2,0,0,0,0,-2,5,White
334537,1619.09913043478,1,1,1,2,1,0,0,0,2,6,Hispanic
334538,908.275121951219,2,1,2,-2,0,0,0,0,-2,4,White
334539,911.554093959731,2,1,1,2,1,0,0,0,1,5,White
334540,702.661897435897,2,3,2,-2,0,0,0,0,-2,5,Asian
334541,1715.70306306306,2,1,2,-2,0,0,0,0,-2,6,White
334542,919.748580323785,2,1,2,-2,0,0,0,0,-2,3,White
334543,474.536322869955,2,1,4,-2,0,0,0,0,-2,6,White
334544,598.638181818182,2,1,2,-2,0,0,0,0,-2,1,White
334545,1208.76941080196,2,1,2,-2,0,0,0,0,-2,4,White
334546,1028.74925806451,2,1,2,-2,0,0,0,0,-2,1,White
334547,935.36015936255,2,1,3,-2,0,0,0,0,-2,3,White
334548,816.408766519824,2,4,4,-2,0,0,0,0,-2,4,other or multiple races
334549,1383.06762172284,2,1,2,-2,0,0,0,0,-2,3,White
334550,719.765789473684,2,1,2,-2,0,0,0,0,-2,1,White
334551,920.116582914573,2,3,1,2,1,0,0,0,2,6,Asian
334552,1713.5919025522,2,1,1,2,1,0,0,0,2,5,White
334553,1028.74925806451,2,1,2,-2,0,0,0,0,-2,3,White
334554,621.015256410256,2,1,1,2,1,0,0,0,1,5,White
334555,1219.77460674157,2,2,2,-2,0,0,0,0,-2,6,Black
334556,1450.20449438202,2,1,1,1,1,0,0,0,2,5,White
334557,698.163063829787,2,1,1,2,1,0,0,0,2,3,White
334558,1367.90560509554,2,1,2,-2,0,0,0,0,-2,2,White
334559,1601.82837209302,2,1,1,2,1,0,0,0,2,5,White
334560,1208.76941080196,2,1,2,-2,0,0,0,0,-2,4,White
334561,1623.66,2,3,1,2,1,0,0,0,2,3,Asian
334562,804.60679245283,2,1,2,-2,0,0,0,0,-2,5,White
334563,1208.76941080196,2,1,2,-2,0,0,0,0,-2,4,White
334564,896.000261780104,2,1,1,2,0,0,0,0,2,4,White
334565,1432.90472972972,2,1,2,-2,0,0,0,0,-2,4,White
334566,559.157456445993,2,1,2,-2,0,0,0,0,-2,2,White
334567,911.554093959731,2,1,2,-2,0,0,0,0,-2,6,White
334568,1033.79522012578,2,1,1,1,0,0,0,0,1,4,White
334569,1103.0313253012,2,3,1,2,1,0,0,0,2,6,Asian
334570,4008.39393939394,1,1,1,2,1,0,1,1,2,5,Hispanic
334571,838.169779005525,2,3,2,-2,0,0,0,0,-2,6,Asian
334572,978.68,2,1,2,-2,0,0,0,0,-2,5,White
334573,711.571402877697,2,1,2,-2,0,0,0,0,-2,6,White
334574,621.835784753363,2,1,2,-2,0,0,0,0,-2,6,White
334575,577.992672413793,2,1,1,1,0,0,0,0,2,2,White
334576,918.372872340425,2,1,1,2,1,0,0,0,2,5,White
334577,2236.87384615384,2,1,1,2,1,0,0,0,2,3,White
334578,507.918926174496,2,1,1,2,1,0,0,1,2,4,White
334579,1905.3395522388,2,1,1,2,0,0,0,0,1,3,White
334580,694.31119266055,2,1,2,-2,0,0,0,0,-2,5,White
334581,614.987678571428,2,1,1,1,0,0,0,0,2,5,White
334582,1706.6544117647,2,1,2,-2,0,0,0,0,-2,5,White
334583,1372.71915789473,2,1,1,1,1,0,0,0,2,5,White
334584,474.536322869955,2,1,1,1,0,0,0,0,2,6,White
334585,700.158235294117,2,1,1,1,1,0,0,0,2,3,White
334586,1713.5919025522,2,1,2,-2,0,0,0,0,-2,5,White
334587,937.545099337748,2,1,5,-2,0,0,0,0,-2,1,White
334588,830.418606060606,2,1,1,1,1,0,0,1,2,6,White
334589,3200.50172413793,2,1,1,2,0,1,0,0,1,3,White
334590,1450.20449438202,2,1,1,2,1,0,0,0,1,3,White
334591,918.372872340425,2,1,2,-2,0,0,0,0,-2,3,White
334592,790.89,1,1,2,-2,0,0,0,0,-2,1,Hispanic
334593,666.955107692307,2,3,2,-2,0,0,0,0,-2,5,Asian
334594,2677.61710144927,2,1,2,-2,0,0,0,0,-2,6,White
334595,1002.92050632911,2,1,1,2,1,0,0,1,2,3,White
334596,450.919436619718,2,1,2,-2,0,0,0,0,-2,2,White
334597,507.918926174496,2,1,1,2,1,0,0,0,2,5,White
334598,804.405672268907,2,2,2,-2,0,0,0,0,-2,5,Black
334599,985.790149253731,2,1,2,-2,0,0,0,0,-2,3,White
334600,501.901355311355,2,1,1,2,0,0,0,0,2,5,White
334601,1437.58727477477,2,1,2,-2,0,0,0,0,-2,2,White
334602,1014.68577272727,2,1,1,2,1,0,0,0,2,3,White
334603,908.275121951219,2,2,1,2,1,0,0,0,2,3,Black
334604,2377.96363636363,2,1,1,1,0,0,0,0,2,5,White
334605,474.536322869955,1,1,2,-2,0,0,0,0,-2,3,Hispanic
334606,1024.67764705882,1,1,1,2,1,0,0,0,2,1,Hispanic
334607,1693.53692307692,1,1,1,2,0,0,0,0,1,5,Hispanic
334608,538.198736842105,2,4,2,-2,0,0,0,0,-2,1,other or multiple races
334609,920.116582914573,1,1,2,-2,0,0,0,0,-2,5,Hispanic
334610,711.571402877697,2,1,1,2,1,1,0,0,2,1,White
334611,1208.76941080196,2,2,1,2,1,0,0,0,2,5,Black
334612,921.287441860465,2,1,1,1,1,0,0,0,2,5,White
334613,1123.18054545454,2,2,1,2,1,0,0,0,2,2,Black
334614,732.751276595744,2,1,2,-2,0,0,0,0,-2,4,White
334615,1782.47959183673,2,1,1,2,1,0,0,0,2,3,White
334616,666.955107692307,2,1,1,2,1,0,0,0,2,6,White
